EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 22-12-2015
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 FX   : wind gust in 0.1 m/s
23-27 Q_FX : Quality code for FX (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station NETHERLANDS, DE BILT (STAID: 162).
Blended and updated with sources: 113585 906260 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   FX, Q_FX
113585,19030731,-9999,    9
113585,19030801,-9999,    9
113585,19030802,-9999,    9
113585,19030803,-9999,    9
113585,19030804,-9999,    9
113585,19030805,-9999,    9
113585,19030806,-9999,    9
113585,19030807,-9999,    9
113585,19030808,-9999,    9
113585,19030809,-9999,    9
113585,19030810,-9999,    9
113585,19030811,-9999,    9
113585,19030812,-9999,    9
113585,19030813,-9999,    9
113585,19030814,-9999,    9
113585,19030815,-9999,    9
113585,19030816,-9999,    9
113585,19030817,-9999,    9
113585,19030818,-9999,    9
113585,19030819,-9999,    9
113585,19030820,-9999,    9
113585,19030821,-9999,    9
113585,19030822,-9999,    9
113585,19030823,-9999,    9
113585,19030824,-9999,    9
113585,19030825,-9999,    9
113585,19030826,-9999,    9
113585,19030827,-9999,    9
113585,19030828,-9999,    9
113585,19030829,-9999,    9
113585,19030830,-9999,    9
113585,19030831,-9999,    9
113585,19030901,-9999,    9
113585,19030902,-9999,    9
113585,19030903,-9999,    9
113585,19030904,-9999,    9
113585,19030905,-9999,    9
113585,19030906,-9999,    9
113585,19030907,-9999,    9
113585,19030908,-9999,    9
113585,19030909,-9999,    9
113585,19030910,-9999,    9
113585,19030911,-9999,    9
113585,19030912,-9999,    9
113585,19030913,-9999,    9
113585,19030914,-9999,    9
113585,19030915,-9999,    9
113585,19030916,-9999,    9
113585,19030917,-9999,    9
113585,19030918,-9999,    9
113585,19030919,-9999,    9
113585,19030920,-9999,    9
113585,19030921,-9999,    9
113585,19030922,-9999,    9
113585,19030923,-9999,    9
113585,19030924,-9999,    9
113585,19030925,-9999,    9
113585,19030926,-9999,    9
113585,19030927,-9999,    9
113585,19030928,-9999,    9
113585,19030929,-9999,    9
113585,19030930,-9999,    9
113585,19031001,-9999,    9
113585,19031002,-9999,    9
113585,19031003,-9999,    9
113585,19031004,-9999,    9
113585,19031005,-9999,    9
113585,19031006,-9999,    9
113585,19031007,-9999,    9
113585,19031008,-9999,    9
113585,19031009,-9999,    9
113585,19031010,-9999,    9
113585,19031011,-9999,    9
113585,19031012,-9999,    9
113585,19031013,-9999,    9
113585,19031014,-9999,    9
113585,19031015,-9999,    9
113585,19031016,-9999,    9
113585,19031017,-9999,    9
113585,19031018,-9999,    9
113585,19031019,-9999,    9
113585,19031020,-9999,    9
113585,19031021,-9999,    9
113585,19031022,-9999,    9
113585,19031023,-9999,    9
113585,19031024,-9999,    9
113585,19031025,-9999,    9
113585,19031026,-9999,    9
113585,19031027,-9999,    9
113585,19031028,-9999,    9
113585,19031029,-9999,    9
113585,19031030,-9999,    9
113585,19031031,-9999,    9
113585,19031101,-9999,    9
113585,19031102,-9999,    9
113585,19031103,-9999,    9
113585,19031104,-9999,    9
113585,19031105,-9999,    9
113585,19031106,-9999,    9
113585,19031107,-9999,    9
113585,19031108,-9999,    9
113585,19031109,-9999,    9
113585,19031110,-9999,    9
113585,19031111,-9999,    9
113585,19031112,-9999,    9
113585,19031113,-9999,    9
113585,19031114,-9999,    9
113585,19031115,-9999,    9
113585,19031116,-9999,    9
113585,19031117,-9999,    9
113585,19031118,-9999,    9
113585,19031119,-9999,    9
113585,19031120,-9999,    9
113585,19031121,-9999,    9
113585,19031122,-9999,    9
113585,19031123,-9999,    9
113585,19031124,-9999,    9
113585,19031125,-9999,    9
113585,19031126,-9999,    9
113585,19031127,-9999,    9
113585,19031128,-9999,    9
113585,19031129,-9999,    9
113585,19031130,-9999,    9
113585,19031201,-9999,    9
113585,19031202,-9999,    9
113585,19031203,-9999,    9
113585,19031204,-9999,    9
113585,19031205,-9999,    9
113585,19031206,-9999,    9
113585,19031207,-9999,    9
113585,19031208,-9999,    9
113585,19031209,-9999,    9
113585,19031210,-9999,    9
113585,19031211,-9999,    9
113585,19031212,-9999,    9
113585,19031213,-9999,    9
113585,19031214,-9999,    9
113585,19031215,-9999,    9
113585,19031216,-9999,    9
113585,19031217,-9999,    9
113585,19031218,-9999,    9
113585,19031219,-9999,    9
113585,19031220,-9999,    9
113585,19031221,-9999,    9
113585,19031222,-9999,    9
113585,19031223,-9999,    9
113585,19031224,-9999,    9
113585,19031225,-9999,    9
113585,19031226,-9999,    9
113585,19031227,-9999,    9
113585,19031228,-9999,    9
113585,19031229,-9999,    9
113585,19031230,-9999,    9
113585,19031231,-9999,    9
113585,19040101,-9999,    9
113585,19040102,-9999,    9
113585,19040103,-9999,    9
113585,19040104,-9999,    9
113585,19040105,-9999,    9
113585,19040106,-9999,    9
113585,19040107,-9999,    9
113585,19040108,-9999,    9
113585,19040109,-9999,    9
113585,19040110,-9999,    9
113585,19040111,-9999,    9
113585,19040112,-9999,    9
113585,19040113,-9999,    9
113585,19040114,-9999,    9
113585,19040115,-9999,    9
113585,19040116,-9999,    9
113585,19040117,-9999,    9
113585,19040118,-9999,    9
113585,19040119,-9999,    9
113585,19040120,-9999,    9
113585,19040121,-9999,    9
113585,19040122,-9999,    9
113585,19040123,-9999,    9
113585,19040124,-9999,    9
113585,19040125,-9999,    9
113585,19040126,-9999,    9
113585,19040127,-9999,    9
113585,19040128,-9999,    9
113585,19040129,-9999,    9
113585,19040130,-9999,    9
113585,19040131,-9999,    9
113585,19040201,-9999,    9
113585,19040202,-9999,    9
113585,19040203,-9999,    9
113585,19040204,-9999,    9
113585,19040205,-9999,    9
113585,19040206,-9999,    9
113585,19040207,-9999,    9
113585,19040208,-9999,    9
113585,19040209,-9999,    9
113585,19040210,-9999,    9
113585,19040211,-9999,    9
113585,19040212,-9999,    9
113585,19040213,-9999,    9
113585,19040214,-9999,    9
113585,19040215,-9999,    9
113585,19040216,-9999,    9
113585,19040217,-9999,    9
113585,19040218,-9999,    9
113585,19040219,-9999,    9
113585,19040220,-9999,    9
113585,19040221,-9999,    9
113585,19040222,-9999,    9
113585,19040223,-9999,    9
113585,19040224,-9999,    9
113585,19040225,-9999,    9
113585,19040226,-9999,    9
113585,19040227,-9999,    9
113585,19040228,-9999,    9
113585,19040229,-9999,    9
113585,19040301,-9999,    9
113585,19040302,-9999,    9
113585,19040303,-9999,    9
113585,19040304,-9999,    9
113585,19040305,-9999,    9
113585,19040306,-9999,    9
113585,19040307,-9999,    9
113585,19040308,-9999,    9
113585,19040309,-9999,    9
113585,19040310,-9999,    9
113585,19040311,-9999,    9
113585,19040312,-9999,    9
113585,19040313,-9999,    9
113585,19040314,-9999,    9
113585,19040315,-9999,    9
113585,19040316,-9999,    9
113585,19040317,-9999,    9
113585,19040318,-9999,    9
113585,19040319,-9999,    9
113585,19040320,-9999,    9
113585,19040321,-9999,    9
113585,19040322,-9999,    9
113585,19040323,-9999,    9
113585,19040324,-9999,    9
113585,19040325,-9999,    9
113585,19040326,-9999,    9
113585,19040327,-9999,    9
113585,19040328,-9999,    9
113585,19040329,-9999,    9
113585,19040330,-9999,    9
113585,19040331,-9999,    9
113585,19040401,-9999,    9
113585,19040402,-9999,    9
113585,19040403,-9999,    9
113585,19040404,-9999,    9
113585,19040405,-9999,    9
113585,19040406,-9999,    9
113585,19040407,-9999,    9
113585,19040408,-9999,    9
113585,19040409,-9999,    9
113585,19040410,-9999,    9
113585,19040411,-9999,    9
113585,19040412,-9999,    9
113585,19040413,-9999,    9
113585,19040414,-9999,    9
113585,19040415,-9999,    9
113585,19040416,-9999,    9
113585,19040417,-9999,    9
113585,19040418,-9999,    9
113585,19040419,-9999,    9
113585,19040420,-9999,    9
113585,19040421,-9999,    9
113585,19040422,-9999,    9
113585,19040423,-9999,    9
113585,19040424,-9999,    9
113585,19040425,-9999,    9
113585,19040426,-9999,    9
113585,19040427,-9999,    9
113585,19040428,-9999,    9
113585,19040429,-9999,    9
113585,19040430,-9999,    9
113585,19040501,-9999,    9
113585,19040502,-9999,    9
113585,19040503,-9999,    9
113585,19040504,-9999,    9
113585,19040505,-9999,    9
113585,19040506,-9999,    9
113585,19040507,-9999,    9
113585,19040508,-9999,    9
113585,19040509,-9999,    9
113585,19040510,-9999,    9
113585,19040511,-9999,    9
113585,19040512,-9999,    9
113585,19040513,-9999,    9
113585,19040514,-9999,    9
113585,19040515,-9999,    9
113585,19040516,-9999,    9
113585,19040517,-9999,    9
113585,19040518,-9999,    9
113585,19040519,-9999,    9
113585,19040520,-9999,    9
113585,19040521,-9999,    9
113585,19040522,-9999,    9
113585,19040523,-9999,    9
113585,19040524,-9999,    9
113585,19040525,-9999,    9
113585,19040526,-9999,    9
113585,19040527,-9999,    9
113585,19040528,-9999,    9
113585,19040529,-9999,    9
113585,19040530,-9999,    9
113585,19040531,-9999,    9
113585,19040601,-9999,    9
113585,19040602,-9999,    9
113585,19040603,-9999,    9
113585,19040604,-9999,    9
113585,19040605,-9999,    9
113585,19040606,-9999,    9
113585,19040607,-9999,    9
113585,19040608,-9999,    9
113585,19040609,-9999,    9
113585,19040610,-9999,    9
113585,19040611,-9999,    9
113585,19040612,-9999,    9
113585,19040613,-9999,    9
113585,19040614,-9999,    9
113585,19040615,-9999,    9
113585,19040616,-9999,    9
113585,19040617,-9999,    9
113585,19040618,-9999,    9
113585,19040619,-9999,    9
113585,19040620,-9999,    9
113585,19040621,-9999,    9
113585,19040622,-9999,    9
113585,19040623,-9999,    9
113585,19040624,-9999,    9
113585,19040625,-9999,    9
113585,19040626,-9999,    9
113585,19040627,-9999,    9
113585,19040628,-9999,    9
113585,19040629,-9999,    9
113585,19040630,-9999,    9
113585,19040701,-9999,    9
113585,19040702,-9999,    9
113585,19040703,-9999,    9
113585,19040704,-9999,    9
113585,19040705,-9999,    9
113585,19040706,-9999,    9
113585,19040707,-9999,    9
113585,19040708,-9999,    9
113585,19040709,-9999,    9
113585,19040710,-9999,    9
113585,19040711,-9999,    9
113585,19040712,-9999,    9
113585,19040713,-9999,    9
113585,19040714,-9999,    9
113585,19040715,-9999,    9
113585,19040716,-9999,    9
113585,19040717,-9999,    9
113585,19040718,-9999,    9
113585,19040719,-9999,    9
113585,19040720,-9999,    9
113585,19040721,-9999,    9
113585,19040722,-9999,    9
113585,19040723,-9999,    9
113585,19040724,-9999,    9
113585,19040725,-9999,    9
113585,19040726,-9999,    9
113585,19040727,-9999,    9
113585,19040728,-9999,    9
113585,19040729,-9999,    9
113585,19040730,-9999,    9
113585,19040731,-9999,    9
113585,19040801,-9999,    9
113585,19040802,-9999,    9
113585,19040803,-9999,    9
113585,19040804,-9999,    9
113585,19040805,-9999,    9
113585,19040806,-9999,    9
113585,19040807,-9999,    9
113585,19040808,-9999,    9
113585,19040809,-9999,    9
113585,19040810,-9999,    9
113585,19040811,-9999,    9
113585,19040812,-9999,    9
113585,19040813,-9999,    9
113585,19040814,-9999,    9
113585,19040815,-9999,    9
113585,19040816,-9999,    9
113585,19040817,-9999,    9
113585,19040818,-9999,    9
113585,19040819,-9999,    9
113585,19040820,-9999,    9
113585,19040821,-9999,    9
113585,19040822,-9999,    9
113585,19040823,-9999,    9
113585,19040824,-9999,    9
113585,19040825,-9999,    9
113585,19040826,-9999,    9
113585,19040827,-9999,    9
113585,19040828,-9999,    9
113585,19040829,-9999,    9
113585,19040830,-9999,    9
113585,19040831,-9999,    9
113585,19040901,-9999,    9
113585,19040902,-9999,    9
113585,19040903,-9999,    9
113585,19040904,-9999,    9
113585,19040905,-9999,    9
113585,19040906,-9999,    9
113585,19040907,-9999,    9
113585,19040908,-9999,    9
113585,19040909,-9999,    9
113585,19040910,-9999,    9
113585,19040911,-9999,    9
113585,19040912,-9999,    9
113585,19040913,-9999,    9
113585,19040914,-9999,    9
113585,19040915,-9999,    9
113585,19040916,-9999,    9
113585,19040917,-9999,    9
113585,19040918,-9999,    9
113585,19040919,-9999,    9
113585,19040920,-9999,    9
113585,19040921,-9999,    9
113585,19040922,-9999,    9
113585,19040923,-9999,    9
113585,19040924,-9999,    9
113585,19040925,-9999,    9
113585,19040926,-9999,    9
113585,19040927,-9999,    9
113585,19040928,-9999,    9
113585,19040929,-9999,    9
113585,19040930,-9999,    9
113585,19041001,-9999,    9
113585,19041002,-9999,    9
113585,19041003,-9999,    9
113585,19041004,-9999,    9
113585,19041005,-9999,    9
113585,19041006,-9999,    9
113585,19041007,-9999,    9
113585,19041008,-9999,    9
113585,19041009,-9999,    9
113585,19041010,-9999,    9
113585,19041011,-9999,    9
113585,19041012,-9999,    9
113585,19041013,-9999,    9
113585,19041014,-9999,    9
113585,19041015,-9999,    9
113585,19041016,-9999,    9
113585,19041017,-9999,    9
113585,19041018,-9999,    9
113585,19041019,-9999,    9
113585,19041020,-9999,    9
113585,19041021,-9999,    9
113585,19041022,-9999,    9
113585,19041023,-9999,    9
113585,19041024,-9999,    9
113585,19041025,-9999,    9
113585,19041026,-9999,    9
113585,19041027,-9999,    9
113585,19041028,-9999,    9
113585,19041029,-9999,    9
113585,19041030,-9999,    9
113585,19041031,-9999,    9
113585,19041101,-9999,    9
113585,19041102,-9999,    9
113585,19041103,-9999,    9
113585,19041104,-9999,    9
113585,19041105,-9999,    9
113585,19041106,-9999,    9
113585,19041107,-9999,    9
113585,19041108,-9999,    9
113585,19041109,-9999,    9
113585,19041110,-9999,    9
113585,19041111,-9999,    9
113585,19041112,-9999,    9
113585,19041113,-9999,    9
113585,19041114,-9999,    9
113585,19041115,-9999,    9
113585,19041116,-9999,    9
113585,19041117,-9999,    9
113585,19041118,-9999,    9
113585,19041119,-9999,    9
113585,19041120,-9999,    9
113585,19041121,-9999,    9
113585,19041122,-9999,    9
113585,19041123,-9999,    9
113585,19041124,-9999,    9
113585,19041125,-9999,    9
113585,19041126,-9999,    9
113585,19041127,-9999,    9
113585,19041128,-9999,    9
113585,19041129,-9999,    9
113585,19041130,-9999,    9
113585,19041201,-9999,    9
113585,19041202,-9999,    9
113585,19041203,-9999,    9
113585,19041204,-9999,    9
113585,19041205,-9999,    9
113585,19041206,-9999,    9
113585,19041207,-9999,    9
113585,19041208,-9999,    9
113585,19041209,-9999,    9
113585,19041210,-9999,    9
113585,19041211,-9999,    9
113585,19041212,-9999,    9
113585,19041213,-9999,    9
113585,19041214,-9999,    9
113585,19041215,-9999,    9
113585,19041216,-9999,    9
113585,19041217,-9999,    9
113585,19041218,-9999,    9
113585,19041219,-9999,    9
113585,19041220,-9999,    9
113585,19041221,-9999,    9
113585,19041222,-9999,    9
113585,19041223,-9999,    9
113585,19041224,-9999,    9
113585,19041225,-9999,    9
113585,19041226,-9999,    9
113585,19041227,-9999,    9
113585,19041228,-9999,    9
113585,19041229,-9999,    9
113585,19041230,-9999,    9
113585,19041231,-9999,    9
113585,19050101,-9999,    9
113585,19050102,-9999,    9
113585,19050103,-9999,    9
113585,19050104,-9999,    9
113585,19050105,-9999,    9
113585,19050106,-9999,    9
113585,19050107,-9999,    9
113585,19050108,-9999,    9
113585,19050109,-9999,    9
113585,19050110,-9999,    9
113585,19050111,-9999,    9
113585,19050112,-9999,    9
113585,19050113,-9999,    9
113585,19050114,-9999,    9
113585,19050115,-9999,    9
113585,19050116,-9999,    9
113585,19050117,-9999,    9
113585,19050118,-9999,    9
113585,19050119,-9999,    9
113585,19050120,-9999,    9
113585,19050121,-9999,    9
113585,19050122,-9999,    9
113585,19050123,-9999,    9
113585,19050124,-9999,    9
113585,19050125,-9999,    9
113585,19050126,-9999,    9
113585,19050127,-9999,    9
113585,19050128,-9999,    9
113585,19050129,-9999,    9
113585,19050130,-9999,    9
113585,19050131,-9999,    9
113585,19050201,-9999,    9
113585,19050202,-9999,    9
113585,19050203,-9999,    9
113585,19050204,-9999,    9
113585,19050205,-9999,    9
113585,19050206,-9999,    9
113585,19050207,-9999,    9
113585,19050208,-9999,    9
113585,19050209,-9999,    9
113585,19050210,-9999,    9
113585,19050211,-9999,    9
113585,19050212,-9999,    9
113585,19050213,-9999,    9
113585,19050214,-9999,    9
113585,19050215,-9999,    9
113585,19050216,-9999,    9
113585,19050217,-9999,    9
113585,19050218,-9999,    9
113585,19050219,-9999,    9
113585,19050220,-9999,    9
113585,19050221,-9999,    9
113585,19050222,-9999,    9
113585,19050223,-9999,    9
113585,19050224,-9999,    9
113585,19050225,-9999,    9
113585,19050226,-9999,    9
113585,19050227,-9999,    9
113585,19050228,-9999,    9
113585,19050301,-9999,    9
113585,19050302,-9999,    9
113585,19050303,-9999,    9
113585,19050304,-9999,    9
113585,19050305,-9999,    9
113585,19050306,-9999,    9
113585,19050307,-9999,    9
113585,19050308,-9999,    9
113585,19050309,-9999,    9
113585,19050310,-9999,    9
113585,19050311,-9999,    9
113585,19050312,-9999,    9
113585,19050313,-9999,    9
113585,19050314,-9999,    9
113585,19050315,-9999,    9
113585,19050316,-9999,    9
113585,19050317,-9999,    9
113585,19050318,-9999,    9
113585,19050319,-9999,    9
113585,19050320,-9999,    9
113585,19050321,-9999,    9
113585,19050322,-9999,    9
113585,19050323,-9999,    9
113585,19050324,-9999,    9
113585,19050325,-9999,    9
113585,19050326,-9999,    9
113585,19050327,-9999,    9
113585,19050328,-9999,    9
113585,19050329,-9999,    9
113585,19050330,-9999,    9
113585,19050331,-9999,    9
